facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,2,0,2,0,,,,,1,13,49,17,,,,,,up,0.567120018,3054.495692,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,2,0,2,0,,,,,1,14,50,21,,,,,,up,0.450363015,3056.347093,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,2,0,2,0,,,,,1,15,51,31,,,,,,down,0.616780548,3058.115502,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,2,0,2,0,,,,,1,16,52,3,,,,,,up,0.850662821,3060.01661,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,2,0,2,0,,,,,1,17,53,11,,,,,,up,0.683880643,3062.151567,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,2,0,2,0,,,,,1,18,54,8,,,,,,up,0.700566769,3064.103073,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,2,0,2,0,,,,,1,19,55,16,,,,,,up,0.783924956,3066.087964,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,2,0,2,0,,,,,1,20,56,20,,,,,,up,0.433666021,3068.156223,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,L,i,,,,,5,19,119,15,2,0,2,0,,,,,1,21,57,4,,,,,,up,0.483719269,3069.87421,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,R,u,,,,,5,19,119,15,2,0,2,0,,,,,1,22,58,25,,,,,,down,0.533475488,3071.659192,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,R,c ,,,,,5,19,119,15,2,0,2,0,,,,,1,23,59,7,,,,,,up,0.7672503,3073.476991,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,2,0,2,0,,,,,1,24,60,26,,,,,,down,0.717221502,3075.528568,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,2,0,2,0,,,,,1,25,61,12,,,,,,up,0.850648633,3077.530113,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,2,0,2,0,,,,,1,26,62,32,,,,,,down,0.717239614,3079.665067,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,R,y,,,,,5,19,119,15,2,0,2,0,,,,,1,27,63,27,,,,,,down,1.401105164,3081.666605,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,L,c,,,,,5,19,119,15,2,0,2,0,,,,,1,28,64,0,,,,,,up,0.500381851,3084.352035,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,R,c ,,,,,5,19,119,15,2,0,2,0,,,,,1,29,65,19,,,,,,up,0.667169462,3086.136753,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,2,0,2,0,,,,,1,30,66,29,,,,,,down,0.934047269,3088.104933,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,2,0,2,0,,,,,1,31,67,24,,,,,,down,0.833992089,3090.33996,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,L,u,,,,,5,19,119,15,2,0,2,0,,,,,1,32,68,22,,,,,,up,0.700538395,3092.458283,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,2,0,2,0,,,,,1,33,69,30,,,,,,down,0.917383178,3094.443153,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,2,0,2,0,,,,,1,34,70,34,,,,,,down,0.600494384,3096.644834,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,2,0,2,0,,,,,1,35,71,15,,,,,,up,0.583781995,3098.529626,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,,,,,,,,,,5,19,119,15,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,3,0,3,0,,,,,0,0,0,32,,,,,,down,0.613812073,3106.906075,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,3,0,3,0,,,,,0,1,1,12,,,,,,up,0.517082165,3108.804191,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,L,i,,,,,5,19,119,15,3,0,3,0,,,,,0,2,2,14,,,,,,up,0.483702063,3110.605605,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,3,0,3,0,,,,,0,3,3,23,,,,,,up,0.550420308,3112.373634,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,3,0,3,0,,,,,0,4,4,10,,,,,,up,0.41670943,3114.225334,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,3,0,3,0,,,,,0,5,5,15,,,,,,up,0.50040449,3115.909672,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,3,0,3,0,,,,,0,6,6,16,,,,,,up,0.700545639,3117.694399,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,R,c ,,,,,5,19,119,15,3,0,3,0,,,,,0,7,7,7,,,,,,up,0.567098888,3119.679268,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,R,y,,,,,5,19,119,15,3,0,3,0,,,,,0,8,8,35,,,,,,down,0.549982613,3121.547788,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,3,0,3,0,,,,,0,9,9,29,,,,,,down,0.650484845,3123.398802,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,R,u,,,,,5,19,119,15,3,0,3,0,,,,,0,10,10,25,,,,,,down,0.567093152,3125.350303,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,L,y,,,,,5,19,119,15,3,0,3,0,,,,,0,11,11,28,,,,,,down,0.633821962,3127.201724,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,R,y,,,,,5,19,119,15,3,0,3,0,,,,,0,12,12,27,,,,,,down,0.650530426,3129.119844,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,3,0,3,0,,,,,0,13,13,26,,,,,,down,0.500383964,3131.0547,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,R,c ,,,,,5,19,119,15,3,0,3,0,,,,,0,14,14,13,,,,,,up,0.450338262,3132.839407,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,L,c,,,,,5,19,119,15,3,0,3,0,,,,,0,15,15,0,,,,,,up,0.550405517,3134.590772,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,3,0,3,0,,,,,0,16,16,6,,,,,,up,0.583750602,3136.425532,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,L,i,,,,,5,19,119,15,3,0,3,0,,,,,0,17,17,4,,,,,,up,0.66719844,3138.27691,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,R,y,,,,,5,19,119,15,3,0,3,0,,,,,0,18,18,33,,,,,,down,0.567078361,3140.245132,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,R,c ,,,,,5,19,119,15,3,0,3,0,,,,,0,19,19,19,,,,,,up,0.567093152,3142.113224,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,3,0,3,0,,,,,0,20,20,11,,,,,,up,0.817292983,3143.964648,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,3,0,3,0,,,,,0,21,21,34,,,,,,down,0.733819184,3146.066334,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,R,i,,,,,5,19,119,15,3,0,3,0,,,,,0,22,22,5,,,,,,up,0.583754526,3148.084512,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,3,0,3,0,,,,,0,23,23,21,,,,,,up,0.700533263,3149.952596,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,3,0,3,0,,,,,0,24,24,20,,,,,,up,0.900690712,3151.937461,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,R,c ,,,,,5,19,119,15,3,0,3,0,,,,,0,25,25,1,,,,,,up,0.633792681,3154.1225,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,L,i,,,,,5,19,119,15,3,0,3,0,,,,,0,26,26,2,,,,,,up,0.500400566,3156.023923,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,3,0,3,0,,,,,0,27,27,31,,,,,,down,0.350278555,3157.80865,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,3,0,3,0,,,,,0,28,28,8,,,,,,up,0.447016915,3159.463253,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,L,c ,,,,,5,19,119,15,3,0,3,0,,,,,0,29,29,18,,,,,,up,0.517062242,3161.194598,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,3,0,3,0,,,,,0,30,30,17,,,,,,up,0.416984121,3162.995983,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,3,0,3,0,,,,,0,31,31,30,,,,,,down,0.71720158,3164.697314,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,3,0,3,0,,,,,0,32,32,3,,,,,,up,0.516767326,3166.715812,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,3,0,3,0,,,,,0,33,33,24,,,,,,down,0.633618207,3168.533755,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,R,u,,,,,5,19,119,15,3,0,3,0,,,,,0,34,34,9,,,,,,up,0.467017748,3170.485091,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,L,u,,,,,5,19,119,15,3,0,3,0,,,,,0,35,35,22,,,,,,up,0.467032539,3172.236426,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,L,c ,,,,,5,19,119,15,3,0,3,0,,,,,1,0,36,18,,,,,,up,0.483424656,3174.004742,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,3,0,3,0,,,,,1,1,37,34,,,,,,down,0.617163304,3175.772472,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,3,0,3,0,,,,,1,2,38,17,,,,,,up,0.533726333,3177.690655,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,3,0,3,0,,,,,1,3,39,31,,,,,,down,0.650500542,3179.508711,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,3,0,3,0,,,,,1,4,40,6,,,,,,up,0.55042725,3181.443542,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,R,c ,,,,,5,19,119,15,3,0,3,0,,,,,1,5,41,13,,,,,,up,0.683861928,3183.278285,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,R,u,,,,,5,19,119,15,3,0,3,0,,,,,1,6,42,9,,,,,,up,0.5504354,3185.246469,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,R,c ,,,,,5,19,119,15,3,0,3,0,,,,,1,7,43,7,,,,,,up,0.914051265,3187.101221,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,3,0,3,0,,,,,1,8,44,10,,,,,,up,0.700529943,3189.299592,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,L,i,,,,,5,19,119,15,3,0,3,0,,,,,1,9,45,14,,,,,,up,0.517063148,3191.284453,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,3,0,3,0,,,,,1,10,46,8,,,,,,up,0.483512798,3193.102675,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,R,c ,,,,,5,19,119,15,3,0,3,0,,,,,1,11,47,1,,,,,,up,0.467020767,3194.870553,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,3,0,3,0,,,,,1,12,48,12,,,,,,up,0.450369052,3196.605192,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,3,0,3,0,,,,,1,13,49,11,,,,,,up,0.60045484,3198.339894,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,L,i,,,,,5,19,119,15,3,0,3,0,,,,,1,14,50,2,,,,,,up,0.583508512,3200.241634,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,R,i,,,,,5,19,119,15,3,0,3,0,,,,,1,15,51,5,,,,,,up,0.650488467,3202.109468,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,3,0,3,0,,,,,1,16,52,24,,,,,,down,0.700517566,3204.060975,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,3,0,3,0,,,,,1,17,53,32,,,,,,down,0.733924231,3206.062511,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,R,u,,,,,5,19,119,15,3,0,3,0,,,,,1,18,54,25,,,,,,down,0.867330232,3208.114089,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,L,y,,,,,5,19,119,15,3,0,3,0,,,,,1,19,55,28,,,,,,down,0.833967035,3210.282431,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,3,0,3,0,,,,,1,20,56,15,,,,,,up,0.500370682,3212.400737,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,3,0,3,0,,,,,1,21,57,16,,,,,,up,0.600455746,3214.185441,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,R,y,,,,,5,19,119,15,3,0,3,0,,,,,1,22,58,35,,,,,,down,0.550447777,3216.070197,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,3,0,3,0,,,,,1,23,59,29,,,,,,down,0.500457617,3217.921648,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,3,0,3,0,,,,,1,24,60,23,,,,,,up,0.516792381,3219.723308,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,3,0,3,0,,,,,1,25,61,21,,,,,,up,0.500419583,3221.524409,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,3,0,3,0,,,,,1,26,62,30,,,,,,down,0.517084881,3223.309108,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,L,u,,,,,5,19,119,15,3,0,3,0,,,,,1,27,63,22,,,,,,up,0.934042137,3225.110527,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,3,0,3,0,,,,,1,28,64,20,,,,,,up,0.800656965,3227.312203,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,L,i,,,,,5,19,119,15,3,0,3,0,,,,,1,29,65,4,,,,,,up,0.700564354,3229.38046,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,L,c,,,,,5,19,119,15,3,0,3,0,,,,,1,30,66,0,,,,,,up,0.633818943,3231.365343,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,R,c ,,,,,5,19,119,15,3,0,3,0,,,,,1,31,67,19,,,,,,up,0.667178518,3233.283489,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,R,y,,,,,5,19,119,15,3,0,3,0,,,,,1,32,68,33,,,,,,down,0.600320513,3235.234998,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,R,y,,,,,5,19,119,15,3,0,3,0,,,,,1,33,69,27,,,,,,down,0.66717067,3237.13646,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,3,0,3,0,,,,,1,34,70,26,,,,,,down,0.847195072,3239.141452,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,3,0,3,0,,,,,1,35,71,3,,,,,,up,0.867356494,3241.256277,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,,,,,,,,,,5,19,119,15,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,4,0,4,0,,,,,0,0,0,26,,,,,,down,0.563766069,3253.402328,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,4,0,4,0,,,,,0,1,1,3,,,,,,up,0.500382756,3255.250417,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,4,0,4,0,,,,,0,2,2,12,,,,,,up,0.567099491,3257.035127,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,L,y,,,,,5,19,119,15,4,0,4,0,,,,,0,3,3,28,,,,,,down,0.717210636,3258.886558,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,4,0,4,0,,,,,0,4,4,34,,,,,,down,0.750576248,3260.888098,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,4,0,4,0,,,,,0,5,5,11,,,,,,up,0.483747946,3262.922977,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,4,0,4,0,,,,,0,6,6,20,,,,,,up,0.500388492,3264.691028,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,4,0,4,0,,,,,0,7,7,8,,,,,,up,0.530411928,3266.495744,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,4,0,4,0,,,,,0,8,8,23,,,,,,up,0.550411252,3268.310488,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,R,y,,,,,5,19,119,15,4,0,4,0,,,,,0,9,9,35,,,,,,down,0.733880764,3270.161916,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,4,0,4,0,,,,,0,10,10,17,,,,,,up,0.567041233,3272.196869,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,4,0,4,0,,,,,0,11,11,31,,,,,,down,0.933854079,3274.065082,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,4,0,4,0,,,,,0,12,12,29,,,,,,down,0.73388348,3276.299984,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,4,0,4,0,,,,,0,13,13,32,,,,,,down,0.667172179,3278.318197,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,4,0,4,0,,,,,0,14,14,24,,,,,,down,0.833993598,3280.2697,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,4,0,4,0,,,,,0,15,15,6,,,,,,up,0.617121648,3282.388008,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,4,0,4,0,,,,,0,16,16,30,,,,,,down,1.017475184,3284.289441,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,4,0,4,0,,,,,0,17,17,10,,,,,,up,4.620244976,3286.574544,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,R,u,,,,,5,19,119,15,4,0,4,0,,,,,0,18,18,9,,,,,,up,0.567119716,3292.462408,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
