14.5745 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
2858.6750 	EXP 	food: autoDraw = False
2858.6750 	EXP 	text_6: text = 'Incorrect'
2858.6750 	EXP 	text_6: autoDraw = True
2860.6603 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'g'), ('correct_key_train', 'b')])
2860.6765 	EXP 	text_6: autoDraw = False
2860.6765 	EXP 	text_6: autoDraw = False
2861.1936 	EXP 	text_4: autoDraw = True
2861.6773 	EXP 	text_4: autoDraw = False
2861.6773 	EXP 	text_4: autoDraw = False
2861.6773 	EXP 	person_img: image = 'red_center.png'
2861.6773 	EXP 	food: image = 'wheat4_t.png'
2861.9443 	EXP 	background: autoDraw = True
2861.9443 	EXP 	person_img: autoDraw = True
2861.9443 	EXP 	food: autoDraw = True
2873.3031 	DATA 	Keypress: b
2873.3196 	EXP 	background: autoDraw = False
2873.3196 	EXP 	person_img: autoDraw = False
2873.3196 	EXP 	food: autoDraw = False
2873.3196 	EXP 	text_6: text = 'Correct'
2873.3196 	EXP 	text_6: autoDraw = True
2875.3050 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'd'), ('correct_key_train', 'n')])
2875.3212 	EXP 	text_6: autoDraw = False
2875.3212 	EXP 	text_6: autoDraw = False
2875.8382 	EXP 	text_4: autoDraw = True
2876.3386 	EXP 	text_4: autoDraw = False
2876.3386 	EXP 	text_4: autoDraw = False
2876.3386 	EXP 	person_img: image = 'green_center_nf.png'
2876.3386 	EXP 	food: image = 'dairy2_t.png'
2876.5890 	EXP 	background: autoDraw = True
2876.5890 	EXP 	person_img: autoDraw = True
2876.5890 	EXP 	food: autoDraw = True
2880.3418 	DATA 	Keypress: b
2880.3584 	EXP 	background: autoDraw = False
2880.3584 	EXP 	person_img: autoDraw = False
2880.3584 	EXP 	food: autoDraw = False
2880.3584 	EXP 	text_6: text = 'Incorrect'
2880.3584 	EXP 	text_6: autoDraw = True
